scenario,description,category,generated_video_name
0294_perspective-right_take-2_trimmed-magnet-domino.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The small white domino was placed on the black platform. The powerful magnet sits on the table facing the black platform. The small white plastic domino rotates clockwise on the black platform near the powerful magnet.,Magnetism,0294_perspective-right_trimmed-magnet-domino.mp4
0295_perspective-left_take-2_trimmed-magnet-transparent-peakaboo.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The clear acrylic box was suspended over the tennis ball with a smiley face. The tennis ball with the smiley is positioned on a wooden table. The clear acrylic box hanging from an orange cord lowers to cover the tennis ball with a smiley face.,Solid Mechanics,0295_perspective-left_trimmed-magnet-transparent-peakaboo.mp4
0296_perspective-center_take-2_trimmed-magnet-transparent-peakaboo.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The clear acrylic box was suspended over the tennis ball with a smiley face. The tennis ball with the smiley is positioned on a wooden table. The clear acrylic box hanging from an orange cord lowers to cover the tennis ball with a smiley face.,Solid Mechanics,0296_perspective-center_trimmed-magnet-transparent-peakaboo.mp4
0297_perspective-right_take-2_trimmed-magnet-transparent-peakaboo.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The clear acrylic box was suspended over the tennis ball with a smiley face. The tennis ball with the smiley is positioned on a wooden table. The clear acrylic box hanging from an orange cord lowers to cover the tennis ball with a smiley face.,Solid Mechanics,0297_perspective-right_trimmed-magnet-transparent-peakaboo.mp4
0298_perspective-left_take-2_trimmed-magnet-wrench.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The small metal wrench was placed on the black platform. The powerful magnet sits on the table facing the black platform. The small metal wrench rotates clockwise on the black platform near the powerful magnet.,Magnetism,0298_perspective-left_trimmed-magnet-wrench.mp4
0299_perspective-center_take-2_trimmed-magnet-wrench.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The small metal wrench was placed on the black platform. The powerful magnet sits on the table facing the black platform. The small metal wrench rotates clockwise on the black platform near the powerful magnet.,Magnetism,0299_perspective-center_trimmed-magnet-wrench.mp4
0300_perspective-right_take-2_trimmed-magnet-wrench.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The small metal wrench was placed on the black platform. The powerful magnet sits on the table facing the black platform. The small metal wrench rotates clockwise on the black platform near the powerful magnet.,Magnetism,0300_perspective-right_trimmed-magnet-wrench.mp4
0301_perspective-left_take-2_trimmed-marble-run-x.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The magnetic ramps are attached to a whiteboard for a game of marble run. The yellow glass marble is released at the top of the ramps and then slides down the magnetic ramps.,Solid Mechanics,0301_perspective-left_trimmed-marble-run-x.mp4
0302_perspective-center_take-2_trimmed-marble-run-x.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The magnetic ramps are attached to a whiteboard for a game of marble run. The yellow glass marble is released at the top of the ramps and then slides down the magnetic ramps.,Solid Mechanics,0302_perspective-center_trimmed-marble-run-x.mp4
0303_perspective-right_take-2_trimmed-marble-run-x.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The magnetic ramps are attached to a whiteboard for a game of marble run. The yellow glass marble is released at the top of the ramps and then slides down the magnetic ramps.,Solid Mechanics,0303_perspective-right_trimmed-marble-run-x.mp4
0304_perspective-left_take-2_trimmed-marble-run-y.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The magnetic ramps are attached to a whiteboard for a game of marble run. The yellow glass marble is released at the top of the ramps and then slides down the magnetic ramps.,Solid Mechanics,0304_perspective-left_trimmed-marble-run-y.mp4
0305_perspective-center_take-2_trimmed-marble-run-y.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The magnetic ramps are attached to a whiteboard for a game of marble run. The yellow glass marble is released at the top of the ramps and then slides down the magnetic ramps.,Solid Mechanics,0305_perspective-center_trimmed-marble-run-y.mp4
0306_perspective-right_take-2_trimmed-marble-run-y.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The magnetic ramps are attached to a whiteboard for a game of marble run. The yellow glass marble is released at the top of the ramps and then slides down the magnetic ramps.,Solid Mechanics,0306_perspective-right_trimmed-marble-run-y.mp4
0307_perspective-left_take-2_trimmed-match.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The lit match is being lowered into the glass of water.,Fluid Dynamics,0307_perspective-left_trimmed-match.mp4
0308_perspective-center_take-2_trimmed-match.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The lit match is being lowered into the glass of water.,Fluid Dynamics,0308_perspective-center_trimmed-match.mp4
0309_perspective-right_take-2_trimmed-match.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The lit match is being lowered into the glass of water.,Fluid Dynamics,0309_perspective-right_trimmed-match.mp4
0310_perspective-left_take-2_trimmed-match-blows-balloon.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The black balloon was placed on a wooden table next to the black platform. The lit match is attached to the black platform. The lit match rotates clockwise on the black platform and touches the black balloon.,Thermodynamics,0310_perspective-left_trimmed-match-blows-balloon.mp4
0311_perspective-center_take-2_trimmed-match-blows-balloon.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The black balloon was placed on a wooden table next to the black platform. The lit match is attached to the black platform. The lit match rotates clockwise on the black platform and touches the black balloon.,Thermodynamics,0311_perspective-center_trimmed-match-blows-balloon.mp4
0312_perspective-right_take-2_trimmed-match-blows-balloon.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The black balloon was placed on a wooden table next to the black platform. The lit match is attached to the black platform. The lit match rotates clockwise on the black platform and touches the black balloon.,Thermodynamics,0312_perspective-right_trimmed-match-blows-balloon.mp4
0313_perspective-left_take-2_trimmed-mirror-ball-fall.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The tennis ball attached to a magnet that hangs from an orange cord was hovering in the air in front of the mirror. The mirror creates the illusion of two tennis balls. The tennis ball hanging in front of the mirror is slowly lowered.,Optics,0313_perspective-left_trimmed-mirror-ball-fall.mp4
0314_perspective-center_take-2_trimmed-mirror-ball-fall.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The tennis ball attached to a magnet that hangs from an orange cord was hovering in the air in front of the mirror. The mirror creates the illusion of two tennis balls. The tennis ball hanging in front of the mirror is slowly lowered.,Optics,0314_perspective-center_trimmed-mirror-ball-fall.mp4
0315_perspective-right_take-2_trimmed-mirror-ball-fall.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The tennis ball attached to a magnet that hangs from an orange cord was hovering in the air in front of the mirror. The mirror creates the illusion of two tennis balls. The tennis ball hanging in front of the mirror is slowly lowered.,Optics,0315_perspective-right_trimmed-mirror-ball-fall.mp4
0316_perspective-left_take-2_trimmed-mirror-ball-rotate.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The mirror points towards the tennis ball and initially reflects the side of the tennis ball without a smiley face. The tennis ball with a smiley face sits on the black platform. The tennis ball with a smiley face rotates slowly clockwise on the black platform in front of the mirror.,Optics,0316_perspective-left_trimmed-mirror-ball-rotate.mp4
0317_perspective-center_take-2_trimmed-mirror-ball-rotate.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The mirror points towards the tennis ball and initially reflects the side of the tennis ball without a smiley face. The tennis ball with a smiley face sits on the black platform. The tennis ball with a smiley face rotates slowly clockwise on the black platform in front of the mirror.,Optics,0317_perspective-center_trimmed-mirror-ball-rotate.mp4
0318_perspective-right_take-2_trimmed-mirror-ball-rotate.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The mirror points towards the tennis ball and initially reflects the side of the tennis ball without a smiley face. The tennis ball with a smiley face sits on the black platform. The tennis ball with a smiley face rotates slowly clockwise on the black platform in front of the mirror.,Optics,0318_perspective-right_trimmed-mirror-ball-rotate.mp4
0319_perspective-left_take-2_trimmed-mirror-teapot-rotate.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot rotates clockwise on the black platform in front of a mirror that reflects the teapot's image.,Optics,0319_perspective-left_trimmed-mirror-teapot-rotate.mp4
0320_perspective-center_take-2_trimmed-mirror-teapot-rotate.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot rotates clockwise on the black platform in front of a mirror that reflects the teapot's image.,Optics,0320_perspective-center_trimmed-mirror-teapot-rotate.mp4
0321_perspective-right_take-2_trimmed-mirror-teapot-rotate.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot rotates clockwise on the black platform in front of a mirror that reflects the teapot's image.,Optics,0321_perspective-right_trimmed-mirror-teapot-rotate.mp4
0322_perspective-left_take-2_trimmed-mug-breaks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the yellow ceramic mug. The blue-black grabber tool is suspended over the ceramic block in front of a white projection screen. The blue-black grabber releases the yellow ceramic mug over the concrete brick.,Solid Mechanics,0322_perspective-left_trimmed-mug-breaks.mp4
0323_perspective-center_take-2_trimmed-mug-breaks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the yellow ceramic mug. The blue-black grabber tool is suspended over the ceramic block in front of a white projection screen. The blue-black grabber releases the yellow ceramic mug over the concrete brick.,Solid Mechanics,0323_perspective-center_trimmed-mug-breaks.mp4
0324_perspective-right_take-2_trimmed-mug-breaks.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the yellow ceramic mug. The blue-black grabber tool is suspended over the ceramic block in front of a white projection screen. The blue-black grabber releases the yellow ceramic mug over the concrete brick.,Solid Mechanics,0324_perspective-right_trimmed-mug-breaks.mp4
0325_perspective-left_take-2_trimmed-napkin-soak.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange-black grabber tool was holding the piece of paper towel over the dish filled with light blue liquid. The orange-black grabber releases the piece of paper towel over the dish filled with light blue liquid.,Fluid Dynamics,0325_perspective-left_trimmed-napkin-soak.mp4
0326_perspective-center_take-2_trimmed-napkin-soak.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange-black grabber tool was holding the piece of paper towel over the dish filled with light blue liquid. The orange-black grabber releases the piece of paper towel over the dish filled with light blue liquid.,Fluid Dynamics,0326_perspective-center_trimmed-napkin-soak.mp4
0327_perspective-right_take-2_trimmed-napkin-soak.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange-black grabber tool was holding the piece of paper towel over the dish filled with light blue liquid. The orange-black grabber releases the piece of paper towel over the dish filled with light blue liquid.,Fluid Dynamics,0327_perspective-right_trimmed-napkin-soak.mp4
0328_perspective-left_take-2_trimmed-paint-on-glass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. On top of the acrylic sheet was placed a small dollop of red paint. The paintbrush is attached to the black platform sitting next to the clear acrylic sheet with red paint on it on a wooden table. The paintbrush rotates clockwise on the black platform, passes through the dollop of red paint on the clear acrylic sheet, and moves past the dollop of red paint.",Fluid Dynamics,0328_perspective-left_trimmed-paint-on-glass.mp4
0329_perspective-center_take-2_trimmed-paint-on-glass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. On top of the acrylic sheet was placed a small dollop of red paint. The paintbrush is attached to the black platform sitting next to the clear acrylic sheet with red paint on it on a wooden table. The paintbrush rotates clockwise on the black platform, passes through the dollop of red paint on the clear acrylic sheet, and moves past the dollop of red paint.",Fluid Dynamics,0329_perspective-center_trimmed-paint-on-glass.mp4
0330_perspective-right_take-2_trimmed-paint-on-glass.mp4,"Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. On top of the acrylic sheet was placed a small dollop of red paint. The paintbrush is attached to the black platform sitting next to the clear acrylic sheet with red paint on it on a wooden table. The paintbrush rotates clockwise on the black platform, passes through the dollop of red paint on the clear acrylic sheet, and moves past the dollop of red paint.",Fluid Dynamics,0330_perspective-right_trimmed-paint-on-glass.mp4
0331_perspective-left_take-2_trimmed-paper-fall-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange-black grabber tool is suspended over the bowl of water on a wooden table. The orange-black grabber tool releases the crumpled piece of paper over the bowl of water.,Fluid Dynamics,0331_perspective-left_trimmed-paper-fall-water.mp4
0332_perspective-center_take-2_trimmed-paper-fall-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange-black grabber tool is suspended over the bowl of water on a wooden table. The orange-black grabber tool releases the crumpled piece of paper over the bowl of water.,Fluid Dynamics,0332_perspective-center_trimmed-paper-fall-water.mp4
0333_perspective-right_take-2_trimmed-paper-fall-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The orange-black grabber tool is suspended over the bowl of water on a wooden table. The orange-black grabber tool releases the crumpled piece of paper over the bowl of water.,Fluid Dynamics,0333_perspective-right_trimmed-paper-fall-water.mp4
0334_perspective-left_take-2_trimmed-paper-in-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the small crumpled piece of paper at the inner rim of the glass containing the blue liquid and the green water level marking. The blue-black grabber releases the small crumpled piece of paper into the glass containing blue liquid with a green band marking the water level.,Fluid Dynamics,0334_perspective-left_trimmed-paper-in-water.mp4
0335_perspective-center_take-2_trimmed-paper-in-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the small crumpled piece of paper at the inner rim of the glass containing the blue liquid and the green water level marking. The blue-black grabber releases the small crumpled piece of paper into the glass containing blue liquid with a green band marking the water level.,Fluid Dynamics,0335_perspective-center_trimmed-paper-in-water.mp4
0336_perspective-right_take-2_trimmed-paper-in-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the small crumpled piece of paper at the inner rim of the glass containing the blue liquid and the green water level marking. The blue-black grabber releases the small crumpled piece of paper into the glass containing blue liquid with a green band marking the water level.,Fluid Dynamics,0336_perspective-right_trimmed-paper-in-water.mp4
0337_perspective-left_take-2_trimmed-paper-smoke.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The piece of folded paper sits on a glass cutting board. The piece of folded paper is burning while white smoke is emitting from it.,Thermodynamics,0337_perspective-left_trimmed-paper-smoke.mp4
0338_perspective-center_take-2_trimmed-paper-smoke.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The piece of folded paper sits on a glass cutting board. The piece of folded paper is burning while white smoke is emitting from it.,Thermodynamics,0338_perspective-center_trimmed-paper-smoke.mp4
0339_perspective-right_take-2_trimmed-paper-smoke.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The piece of folded paper sits on a glass cutting board. The piece of folded paper is burning while white smoke is emitting from it.,Thermodynamics,0339_perspective-right_trimmed-paper-smoke.mp4
0340_perspective-left_take-2_trimmed-potato-in-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the potato at the inner rim of the glass containing the blue liquid and the green water level marking. The blue-black grabber releases the potato into the glass containing blue liquid with a green band marking the water level.,Fluid Dynamics,0340_perspective-left_trimmed-potato-in-water.mp4
0341_perspective-center_take-2_trimmed-potato-in-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the potato at the inner rim of the glass containing the blue liquid and the green water level marking. The blue-black grabber releases the potato into the glass containing blue liquid with a green band marking the water level.,Fluid Dynamics,0341_perspective-center_trimmed-potato-in-water.mp4
0342_perspective-right_take-2_trimmed-potato-in-water.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding the potato at the inner rim of the glass containing the blue liquid and the green water level marking. The blue-black grabber releases the potato into the glass containing blue liquid with a green band marking the water level.,Fluid Dynamics,0342_perspective-right_trimmed-potato-in-water.mp4
0343_perspective-left_take-2_trimmed-roll-behind-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A small white lampshade is on a light wooden table and a black tube points from the left side to the right side. The grey tennis ball rolls from the left straight out of the black tube over the entire table.,Solid Mechanics,0343_perspective-left_trimmed-roll-behind-box.mp4
0344_perspective-center_take-2_trimmed-roll-behind-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A small white lampshade is on a light wooden table and a black tube points from the left side to the right side. The grey tennis ball rolls from the left straight out of the black tube over the entire table.,Solid Mechanics,0344_perspective-center_trimmed-roll-behind-box.mp4
0345_perspective-right_take-2_trimmed-roll-behind-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A small white lampshade is on a light wooden table and a black tube points from the left side to the right side. The grey tennis ball rolls from the left straight out of the black tube over the entire table.,Solid Mechanics,0345_perspective-right_trimmed-roll-behind-box.mp4
0346_perspective-left_take-2_trimmed-roll-front-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A small white lampshade is on a light wooden table and a black tube points from the left side to the right side. The brown tennis ball rolls from the left straight out of the black tube over the entire table.,Solid Mechanics,0346_perspective-left_trimmed-roll-front-box.mp4
0347_perspective-center_take-2_trimmed-roll-front-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A small white lampshade is on a light wooden table and a black tube points from the left side to the right side. The brown tennis ball rolls from the left straight out of the black tube over the entire table.,Solid Mechanics,0347_perspective-center_trimmed-roll-front-box.mp4
0348_perspective-right_take-2_trimmed-roll-front-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A small white lampshade is on a light wooden table and a black tube points from the left side to the right side. The brown tennis ball rolls from the left straight out of the black tube over the entire table.,Solid Mechanics,0348_perspective-right_trimmed-roll-front-box.mp4
0349_perspective-left_take-2_trimmed-roll-in-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The olive green fabric box is on a light wooden table and a black tube points from the left side to the right side. The brown tennis ball rolls from the left straight out of the black tube and hits the olive green fabric box.,Solid Mechanics,0349_perspective-left_trimmed-roll-in-box.mp4
0350_perspective-center_take-2_trimmed-roll-in-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The olive green fabric box is on a light wooden table and a black tube points from the left side to the right side. The brown tennis ball rolls from the left straight out of the black tube and hits the olive green fabric box.,Solid Mechanics,0350_perspective-center_trimmed-roll-in-box.mp4
0351_perspective-right_take-2_trimmed-roll-in-box.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The olive green fabric box is on a light wooden table and a black tube points from the left side to the right side. The brown tennis ball rolls from the left straight out of the black tube and hits the olive green fabric box.,Solid Mechanics,0351_perspective-right_trimmed-roll-in-box.mp4
0352_perspective-left_take-2_trimmed-rolling-reflection.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The 30lb kettlebell sits next to a mirror that reflects the kettlebell on a wooden table. The tennis ball rolls slowly towards the 30lb kettlebell next to a mirror and hits the kettlebell.,Optics,0352_perspective-left_trimmed-rolling-reflection.mp4
0353_perspective-center_take-2_trimmed-rolling-reflection.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The 30lb kettlebell sits next to a mirror that reflects the kettlebell on a wooden table. The tennis ball rolls slowly towards the 30lb kettlebell next to a mirror and hits the kettlebell.,Optics,0353_perspective-center_trimmed-rolling-reflection.mp4
0354_perspective-right_take-2_trimmed-rolling-reflection.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The 30lb kettlebell sits next to a mirror that reflects the kettlebell on a wooden table. The tennis ball rolls slowly towards the 30lb kettlebell next to a mirror and hits the kettlebell.,Optics,0354_perspective-right_trimmed-rolling-reflection.mp4
0355_perspective-left_take-2_trimmed-silk-cover.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot is on a wooden table. The piece of silk fabric is lowered over the teapot and covers it.,Solid Mechanics,0355_perspective-left_trimmed-silk-cover.mp4
0356_perspective-center_take-2_trimmed-silk-cover.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot is on a wooden table. The piece of silk fabric is lowered over the teapot and covers it.,Solid Mechanics,0356_perspective-center_trimmed-silk-cover.mp4
0357_perspective-right_take-2_trimmed-silk-cover.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The teapot is on a wooden table. The piece of silk fabric is lowered over the teapot and covers it.,Solid Mechanics,0357_perspective-right_trimmed-silk-cover.mp4
0358_perspective-left_take-2_trimmed-single-cradle.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding one metal ball at the position of the amplitude of the Newton's cradle. The Newton's cradle with five metal balls is sitting on a table. One metal ball of the Newton's cradle device is released by the blue-black grabber tool.,Solid Mechanics,0358_perspective-left_trimmed-single-cradle.mp4
0359_perspective-center_take-2_trimmed-single-cradle.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding one metal ball at the position of the amplitude of the Newton's cradle. The Newton's cradle with five metal balls is sitting on a table. One metal ball of the Newton's cradle device is released by the blue-black grabber tool.,Solid Mechanics,0359_perspective-center_trimmed-single-cradle.mp4
0360_perspective-right_take-2_trimmed-single-cradle.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The blue-black grabber tool was holding one metal ball at the position of the amplitude of the Newton's cradle. The Newton's cradle with five metal balls is sitting on a table. One metal ball of the Newton's cradle device is released by the blue-black grabber tool.,Solid Mechanics,0360_perspective-right_trimmed-single-cradle.mp4
0361_perspective-left_take-2_trimmed-siphon.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A glass jar gets lowered to cover a bundle of lit matchsticks that are placed in a bowl filled with red liquid.,Fluid Dynamics,0361_perspective-left_trimmed-siphon.mp4
0362_perspective-center_take-2_trimmed-siphon.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A glass jar gets lowered to cover a bundle of lit matchsticks that are placed in a bowl filled with red liquid.,Fluid Dynamics,0362_perspective-center_trimmed-siphon.mp4
0363_perspective-right_take-2_trimmed-siphon.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. A glass jar gets lowered to cover a bundle of lit matchsticks that are placed in a bowl filled with red liquid.,Fluid Dynamics,0363_perspective-right_trimmed-siphon.mp4
0364_perspective-left_take-2_trimmed-smiley-ball-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The tennis ball with a smiley face rotates slowly clockwise on the black platform.,Solid Mechanics,0364_perspective-left_trimmed-smiley-ball-rotates.mp4
0365_perspective-center_take-2_trimmed-smiley-ball-rotates.mp4,Static locked-off single-shot with fixed frame throughout filmed with constant framerate in real-time. The scene shows a realistic scientific demonstration. The scene only contains the described setup and actions. The tennis ball with a smiley face rotates slowly clockwise on the black platform.,Solid Mechanics,0365_perspective-center_trimmed-smiley-ball-rotates.mp4
